UF,COD_UF,COD_MUNIC,NOME_DO_MUNICIPIO,Populacao_2022
MA,21,12308,Tuntum, 36 251
MA,21,12407,Turiaçu, 37 491
MA,21,12456,Turilândia, 31 638
MA,21,12506,Tutóia, 53 356
MA,21,12605,Urbano Santos, 32 812
MA,21,12704,Vargem Grande, 43 261
MA,21,12803,Viana, 51 442
MA,21,12852,Vila Nova dos Martírios, 10 362
MA,21,12902,Vitória do Mearim, 30 805
MA,21,13009,Vitorino Freire, 30 845
MA,21,14007,Zé Doca, 40 801
PI,22,00053,Acauã, 6 420
PI,22,00103,Agricolândia, 4 940
PI,22,00202,Água Branca, 17 573
PI,22,00251,Alagoinha do Piauí, 6 819
PI,22,00277,Alegrete do Piauí, 4 634
PI,22,00301,Alto Longá, 13 479
PI,22,00400,Altos, 47 453
PI,22,00459,Alvorada do Gurguéia, 5 322
PI,22,00509,Amarante, 17 234
PI,22,00608,Angical do Piauí, 6 827
PI,22,00707,Anísio de Abreu, 9 407
PI,22,00806,Antônio Almeida, 3 152
PI,22,00905,Aroazes, 5 369
PI,22,00954,Aroeiras do Itaim, 2 690
PI,22,01002,Arraial, 4 520
PI,22,01051,Assunção do Piauí, 7 452
PI,22,01101,Avelino Lopes, 10 866
PI,22,01150,Baixa Grande do Ribeiro, 13 272
PI,22,01176,Barra D'Alcântara, 3 995
PI,22,01200,Barras, 47 938
PI,22,01309,Barreiras do Piauí, 3 264
PI,22,01408,Barro Duro, 6 640
PI,22,01507,Batalha, 26 300
PI,22,01556,Bela Vista do Piauí, 4 091
PI,22,01572,Belém do Piauí, 3 423
PI,22,01606,Beneditinos, 9 929
PI,22,01705,Bertolínia, 5 562
PI,22,01739,Betânia do Piauí, 6 220
PI,22,01770,Boa Hora, 6 902
PI,22,01804,Bocaina, 4 078
PI,22,01903,Bom Jesus, 28 796
PI,22,01919,Bom Princípio do Piauí, 5 636
PI,22,01929,Bonfim do Piauí, 5 913
PI,22,01945,Boqueirão do Piauí, 6 545
PI,22,01960,Brasileira, 8 436
PI,22,01988,Brejo do Piauí, 3 904
PI,22,02000,Buriti dos Lopes, 19 654
PI,22,02026,Buriti dos Montes, 7 434
PI,22,02059,Cabeceiras do Piauí, 10 212
PI,22,02075,Cajazeiras do Piauí, 3 108
PI,22,02083,Cajueiro da Praia, 7 957
PI,22,02091,Caldeirão Grande do Piauí, 5 503
PI,22,02109,Campinas do Piauí, 4 938
PI,22,02117,Campo Alegre do Fidalgo, 4 616
PI,22,02133,Campo Grande do Piauí, 6 020
PI,22,02174,Campo Largo do Piauí, 7 419
PI,22,02208,Campo Maior, 45 793
PI,22,02251,Canavieira, 3 414
PI,22,02307,Canto do Buriti, 19 365
PI,22,02406,Capitão de Campos, 11 100
PI,22,02455,Capitão Gervásio Oliveira, 3 974
PI,22,02505,Caracol, 10 318
PI,22,02539,Caraúbas do Piauí, 5 630
PI,22,02554,Caridade do Piauí, 5 033
PI,22,02604,Castelo do Piauí, 19 288
PI,22,02653,Caxingó, 5 496
PI,22,02703,Cocal, 28 212
PI,22,02711,Cocal de Telha, 4 911
PI,22,02729,Cocal dos Alves, 6 386
PI,22,02737,Coivaras, 4 117
PI,22,02752,Colônia do Gurguéia, 6 150
PI,22,02778,Colônia do Piauí, 6 994
PI,22,02802,Conceição do Canindé, 4 932
PI,22,02851,Coronel José Dias, 4 250
PI,22,02901,Corrente, 27 278
PI,22,03008,Cristalândia do Piauí, 7 356
PI,22,03107,Cristino Castro, 10 503
PI,22,03206,Curimatá, 11 270
PI,22,03230,Currais, 4 854
PI,22,03255,Curralinhos, 4 413
PI,22,03271,Curral Novo do Piauí, 5 073
PI,22,03305,Demerval Lobão, 16 352
PI,22,03354,Dirceu Arcoverde, 7 054
PI,22,03404,Dom Expedito Lopes, 6 320
PI,22,03420,Domingos Mourão, 4 075
PI,22,03453,Dom Inocêncio, 9 159
PI,22,03503,Elesbão Veloso, 13 607
PI,22,03602,Eliseu Martins, 4 377
PI,22,03701,Esperantina, 40 970
PI,22,03750,Fartura do Piauí, 5 284
PI,22,03800,Flores do Piauí, 4 414
PI,22,03859,Floresta do Piauí, 2 333
PI,22,03909,Floriano, 62 036
PI,22,04006,Francinópolis, 4 505
PI,22,04105,Francisco Ayres, 4 412
PI,22,04154,Francisco Macedo, 2 929
PI,22,04204,Francisco Santos, 8 237
PI,22,04303,Fronteiras, 10 259
PI,22,04352,Geminiano, 5 445
PI,22,04402,Gilbués, 10 892
PI,22,04501,Guadalupe, 10 270
PI,22,04550,Guaribas, 4 276
PI,22,04600,Hugo Napoleão, 3 518
PI,22,04659,Ilha Grande, 9 274
PI,22,04709,Inhuma, 14 958
PI,22,04808,Ipiranga do Piauí, 9 420
PI,22,04907,Isaías Coelho, 7 774
PI,22,05003,Itainópolis, 10 790
PI,22,05102,Itaueira, 10 323
PI,22,05151,Jacobina do Piauí, 5 613
PI,22,05201,Jaicós, 17 527
PI,22,05250,Jardim do Mulato, 4 180
PI,22,05276,Jatobá do Piauí, 4 494
PI,22,05300,Jerumenha, 4 497
PI,22,05359,João Costa, 2 970
PI,22,05409,Joaquim Pires, 13 886
PI,22,05458,Joca Marques, 5 394
PI,22,05508,José de Freitas, 42 559
PI,22,05516,Juazeiro do Piauí, 5 214
PI,22,05524,Júlio Borges, 5 388
PI,22,05532,Jurema, 4 425
PI,22,05540,Lagoinha do Piauí, 2 939
PI,22,05557,Lagoa Alegre, 8 256
PI,22,05565,Lagoa do Barro do Piauí, 4 995
PI,22,05573,Lagoa de São Francisco, 6 331
PI,22,05581,Lagoa do Piauí, 4 810
PI,22,05599,Lagoa do Sítio, 4 520
PI,22,05607,Landri Sales, 5 213
PI,22,05706,Luís Correia, 30 641
PI,22,05805,Luzilândia, 25 375
PI,22,05854,Madeiro, 8 032
PI,22,05904,Manoel Emídio, 5 209
PI,22,05953,Marcolândia, 8 533
PI,22,06001,Marcos Parente, 4 724
PI,22,06050,Massapê do Piauí, 5 218
PI,22,06100,Matias Olímpio, 10 641
PI,22,06209,Miguel Alves, 32 150
PI,22,06308,Miguel Leão, 1 318
PI,22,06357,Milton Brandão, 6 542
PI,22,06407,Monsenhor Gil, 10 255
PI,22,06506,Monsenhor Hipólito, 7 577
PI,22,06605,Monte Alegre do Piauí, 10 660
PI,22,06654,Morro Cabeça no Tempo, 4 377
PI,22,06670,Morro do Chapéu do Piauí, 6 425
PI,22,06696,Murici dos Portelas, 9 797
PI,22,06704,Nazaré do Piauí, 6 665
PI,22,06720,Nazária, 10 262
PI,22,06753,Nossa Senhora de Nazaré, 5 228
PI,22,06803,Nossa Senhora dos Remédios, 8 525
PI,22,06902,Novo Oriente do Piauí, 6 097
PI,22,06951,Novo Santo Antônio, 2 827
PI,22,07009,Oeiras, 38 161
PI,22,07108,Olho D'Água do Piauí, 2 637
PI,22,07207,Padre Marcos, 6 382
PI,22,07306,Paes Landim, 4 088
PI,22,07355,Pajeú do Piauí, 3 000
PI,22,07405,Palmeira do Piauí, 4 952
PI,22,07504,Palmeirais, 13 264
PI,22,07553,Paquetá, 3 813
PI,22,07603,Parnaguá, 10 103
PI,22,07702,Parnaíba, 162 159
PI,22,07751,Passagem Franca do Piauí, 4 135
PI,22,07777,Patos do Piauí, 5 425
PI,22,07793,Pau D'Arco do Piauí, 3 880
PI,22,07801,Paulistana, 21 055
PI,22,07850,Pavussu, 3 628
PI,22,07900,Pedro II, 37 894
PI,22,07934,Pedro Laurentino, 2 458
PI,22,07959,Nova Santa Rita, 4 076
PI,22,08007,Picos, 83 090
PI,22,08106,Pimenteiras, 11 341
PI,22,08205,Pio IX, 17 613
PI,22,08304,Piracuruca, 28 846
PI,22,08403,Piripiri, 65 538
PI,22,08502,Porto, 12 052
PI,22,08551,Porto Alegre do Piauí, 2 364
PI,22,08601,Prata do Piauí, 3 042
PI,22,08650,Queimada Nova, 8 738
PI,22,08700,Redenção do Gurguéia, 8 394
PI,22,08809,Regeneração, 17 133
PI,22,08858,Riacho Frio, 4 165
PI,22,08874,Ribeira do Piauí, 4 055
PI,22,08908,Ribeiro Gonçalves, 6 164
PI,22,09005,Rio Grande do Piauí, 5 801
PI,22,09104,Santa Cruz do Piauí, 5 831
PI,22,09153,Santa Cruz dos Milagres, 3 435
PI,22,09203,Santa Filomena, 6 087
PI,22,09302,Santa Luz, 5 336
PI,22,09351,Santana do Piauí, 4 125
PI,22,09377,Santa Rosa do Piauí, 4 650
PI,22,09401,Santo Antônio de Lisboa, 5 839
PI,22,09450,Santo Antônio dos Milagres, 2 138
PI,22,09500,Santo Inácio do Piauí, 3 646
PI,22,09559,São Braz do Piauí, 4 358
PI,22,09609,São Félix do Piauí, 2 842
PI,22,09658,São Francisco de Assis do Piauí, 5 572
PI,22,09708,São Francisco do Piauí, 5 392
PI,22,09757,São Gonçalo do Gurguéia, 2 947
PI,22,09807,São Gonçalo do Piauí, 4 837
PI,22,09856,São João da Canabrava, 4 242
PI,22,09872,São João da Fronteira, 5 522
PI,22,09906,São João da Serra, 6 114
PI,22,09955,São João da Varjota, 4 383
PI,22,09971,São João do Arraial, 8 186
PI,22,10003,São João do Piauí, 21 421
PI,22,10052,São José do Divino, 4 841
PI,22,10102,São José do Peixe, 3 297
PI,22,10201,São José do Piauí, 6 597
PI,22,10300,São Julião, 6 025
PI,22,10359,São Lourenço do Piauí, 4 410
PI,22,10375,São Luis do Piauí, 2 309
PI,22,10383,São Miguel da Baixa Grande, 2 269
PI,22,10391,São Miguel do Fidalgo, 2 829
PI,22,10409,São Miguel do Tapuio, 17 554
PI,22,10508,São Pedro do Piauí, 13 755
PI,22,10607,São Raimundo Nonato, 38 934
PI,22,10623,Sebastião Barros, 3 202
PI,22,10631,Sebastião Leal, 4 446
PI,22,10656,Sigefredo Pacheco, 9 460
PI,22,10706,Simões, 14 350
PI,22,10805,Simplício Mendes, 13 870
PI,22,10904,Socorro do Piauí, 4 141
PI,22,10938,Sussuapara, 6 220
PI,22,10953,Tamboril do Piauí, 2 949
PI,22,10979,Tanque do Piauí, 2 316
PI,22,11001,Teresina, 866 300
PI,22,11100,União, 46 119
PI,22,11209,Uruçuí, 25 203
PI,22,11308,Valença do Piauí, 22 279
PI,22,11357,Várzea Branca, 5 055
PI,22,11407,Várzea Grande, 4 417
PI,22,11506,Vera Mendes, 3 185
PI,22,11605,Vila Nova do Piauí, 2 935
PI,22,11704,Wall Ferraz, 4 059
CE,23,00101,Abaiara, 10 038
CE,23,00150,Acarape, 14 027
CE,23,00200,Acaraú, 65 264
CE,23,00309,Acopiara, 44 962
CE,23,00408,Aiuaba, 14 076
CE,23,00507,Alcântaras, 11 369
CE,23,00606,Altaneira, 6 782
CE,23,00705,Alto Santo, 14 155
CE,23,00754,Amontada, 42 156
CE,23,00804,Antonina do Norte, 7 245
CE,23,00903,Apuiarés, 12 928
CE,23,01000,Aquiraz, 80 645
CE,23,01109,Aracati, 75 113
CE,23,01208,Aracoiaba, 25 553
CE,23,01257,Ararendá, 11 096
CE,23,01307,Araripe, 19 783
CE,23,01406,Aratuba, 11 224
CE,23,01505,Arneiroz, 7 429
CE,23,01604,Assaré, 21 697
CE,23,01703,Aurora, 23 714
CE,23,01802,Baixio, 5 704
CE,23,01851,Banabuiú, 17 195
CE,23,01901,Barbalha, 75 033
CE,23,01950,Barreira, 22 392
CE,23,02008,Barro, 19 381
CE,23,02057,Barroquinha, 14 567
CE,23,02107,Baturité, 35 218
CE,23,02206,Beberibe, 53 114
CE,23,02305,Bela Cruz, 32 775
CE,23,02404,Boa Viagem, 50 411
CE,23,02503,Brejo Santo, 51 090
CE,23,02602,Camocim, 62 326
CE,23,02701,Campos Sales, 25 135
CE,23,02800,Canindé, 74 174
CE,23,02909,Capistrano, 17 254
CE,23,03006,Caridade, 16 377
CE,23,03105,Cariré, 17 632
CE,23,03204,Caririaçu, 26 320
CE,23,03303,Cariús, 17 015
CE,23,03402,Carnaubal, 17 210
CE,23,03501,Cascavel, 72 720
CE,23,03600,Catarina, 10 243
CE,23,03659,Catunda, 10 444
CE,23,03709,Caucaia, 355 679
CE,23,03808,Cedro, 22 344
CE,23,03907,Chaval, 12 462
CE,23,03931,Choró, 12 113
CE,23,03956,Chorozinho, 20 163
CE,23,04004,Coreaú, 20 953
CE,23,04103,Crateús, 76 390
CE,23,04202,Crato, 131 050
CE,23,04236,Croatá, 17 481
CE,23,04251,Cruz, 29 761
CE,23,04269,Deputado Irapuan Pinheiro, 8 932
CE,23,04277,Ereré, 6 474
CE,23,04285,Eusébio, 74 170
CE,23,04301,Farias Brito, 18 217
CE,23,04350,Forquilha, 24 173
CE,23,04400,Fortaleza,2 428 708
CE,23,04459,Fortim, 17 294
CE,23,04509,Frecheirinha, 15 657
CE,23,04608,General Sampaio, 6 734
CE,23,04657,Graça, 13 801
CE,23,04707,Granja, 53 344
CE,23,04806,Granjeiro, 4 841
CE,23,04905,Groaíras, 10 910
CE,23,04954,Guaiúba, 24 325
CE,23,05001,Guaraciaba do Norte, 42 053
CE,23,05100,Guaramiranga, 5 654
CE,23,05209,Hidrolândia, 17 855
CE,23,05233,Horizonte, 74 755
CE,23,05266,Ibaretama, 11 956
CE,23,05308,Ibiapina, 23 965
CE,23,05332,Ibicuitinga, 11 611
CE,23,05357,Icapuí, 21 433
CE,23,05407,Icó, 62 642
CE,23,05506,Iguatu, 98 064
CE,23,05605,Independência, 24 024
CE,23,05654,Ipaporanga, 11 575
CE,23,05704,Ipaumirim, 12 083
CE,23,05803,Ipu, 41 081
CE,23,05902,Ipueiras, 36 798
CE,23,06009,Iracema, 14 001
CE,23,06108,Irauçuba, 23 915
CE,23,06207,Itaiçaba, 7 536
CE,23,06256,Itaitinga, 64 650
CE,23,06306,Itapajé, 46 426
CE,23,06405,Itapipoca, 131 123
CE,23,06504,Itapiúna, 17 841
CE,23,06553,Itarema, 42 957
CE,23,06603,Itatira, 20 424
CE,23,06702,Jaguaretama, 17 232
CE,23,06801,Jaguaribara, 10 356
CE,23,06900,Jaguaribe, 33 726
CE,23,07007,Jaguaruana, 31 701
CE,23,07106,Jardim, 27 411
CE,23,07205,Jati, 7 861
CE,23,07254,Jijoca de Jericoacoara, 25 555
CE,23,07304,Juazeiro do Norte, 286 120
CE,23,07403,Jucás, 23 922
CE,23,07502,Lavras da Mangabeira, 30 802
CE,23,07601,Limoeiro do Norte, 59 560
CE,23,07635,Madalena, 16 896
CE,23,07650,Maracanaú, 234 509
CE,23,07700,Maranguape, 105 093
CE,23,07809,Marco, 25 799
CE,23,07908,Martinópole, 10 846
CE,23,08005,Massapê, 37 697
CE,23,08104,Mauriti, 45 561
CE,23,08203,Meruoca, 15 157
CE,23,08302,Milagres, 25 900
CE,23,08351,Milhã, 14 123
CE,23,08377,Miraíma, 14 196
CE,23,08401,Missão Velha, 36 822
CE,23,08500,Mombaça, 37 735
CE,23,08609,Monsenhor Tabosa, 17 149
CE,23,08708,Morada Nova, 61 443
CE,23,08807,Moraújo, 8 254
CE,23,08906,Morrinhos, 22 753
CE,23,09003,Mucambo, 13 666
CE,23,09102,Mulungu, 10 569
CE,23,09201,Nova Olinda, 15 399
CE,23,09300,Nova Russas, 30 699
CE,23,09409,Novo Oriente, 27 545
CE,23,09458,Ocara, 24 493
CE,23,09508,Orós, 19 675
CE,23,09607,Pacajus, 70 983
CE,23,09706,Pacatuba, 81 524
CE,23,09805,Pacoti, 11 186
CE,23,09904,Pacujá, 6 175
CE,23,10001,Palhano, 9 346
CE,23,10100,Palmácia, 10 242
CE,23,10209,Paracuru, 38 980
CE,23,10258,Paraipaba, 32 216
CE,23,10308,Parambu, 31 445
CE,23,10407,Paramoti, 10 384
CE,23,10506,Pedra Branca, 40 187
CE,23,10605,Penaforte, 8 972
CE,23,10704,Pentecoste, 37 813
CE,23,10803,Pereiro, 15 274
CE,23,10852,Pindoretama, 23 391
CE,23,10902,Piquet Carneiro, 16 616
CE,23,10951,Pires Ferreira, 10 606
CE,23,11009,Poranga, 12 065
CE,23,11108,Porteiras, 17 050
CE,23,11207,Potengi, 8 833
CE,23,11231,Potiretama, 5 974
CE,23,11264,Quiterianópolis, 20 213
CE,23,11306,Quixadá, 84 168
CE,23,11355,Quixelô, 15 910
CE,23,11405,Quixeramobim, 82 177
CE,23,11504,Quixeré, 20 874
CE,23,11603,Redenção, 27 214
CE,23,11702,Reriutaba, 18 606
CE,23,11801,Russas, 72 928
CE,23,11900,Saboeiro, 13 854
CE,23,11959,Salitre, 16 633
CE,23,12007,Santana do Acaraú, 30 628
CE,23,12106,Santana do Cariri, 16 954
CE,23,12205,Santa Quitéria, 40 183
CE,23,12304,São Benedito, 47 640
CE,23,12403,São Gonçalo do Amarante, 54 143
CE,23,12502,São João do Jaguaribe, 5 855
CE,23,12601,São Luís do Curu, 10 822
CE,23,12700,Senador Pompeu, 24 266
CE,23,12809,Senador Sá, 7 262
CE,23,12908,Sobral, 203 023
CE,23,13005,Solonópole, 18 179
CE,23,13104,Tabuleiro do Norte, 30 652
CE,23,13203,Tamboril, 24 815
CE,23,13252,Tarrafas, 7 529
CE,23,13302,Tauá, 61 227
CE,23,13351,Tejuçuoca, 17 154
CE,23,13401,Tianguá, 81 506
CE,23,13500,Trairi, 58 415
CE,23,13559,Tururu, 15 412
CE,23,13609,Ubajara, 32 767
CE,23,13708,Umari, 6 871
CE,23,13757,Umirim, 17 470
CE,23,13807,Uruburetama, 20 189
CE,23,13906,Uruoca, 13 746
CE,23,13955,Varjota, 18 105
CE,23,14003,Várzea Alegre, 38 984
CE,23,14102,Viçosa do Ceará, 59 712
RN,24,00109,Acari, 10 597
RN,24,00208,Açu, 56 496
RN,24,00307,Afonso Bezerra, 10 839
RN,24,00406,Água Nova, 2 946
RN,24,00505,Alexandria, 13 640
RN,24,00604,Almino Afonso, 4 687
RN,24,00703,Alto do Rodrigues, 12 484
RN,24,00802,Angicos, 11 632
RN,24,00901,Antônio Martins, 6 577
RN,24,01008,Apodi, 36 093
RN,24,01107,Areia Branca, 24 093
RN,24,01206,Arês, 13 251
RN,24,01305,Campo Grande, 9 730
RN,24,01404,Baía Formosa, 8 825
RN,24,01453,Baraúna, 26 913
RN,24,01503,Barcelona, 3 986
RN,24,01602,Bento Fernandes, 4 807
RN,24,01651,Bodó, 2 306
RN,24,01701,Bom Jesus, 9 952
RN,24,01800,Brejinho, 12 202
RN,24,01859,Caiçara do Norte, 6 293
RN,24,01909,Caiçara do Rio do Vento, 3 268
RN,24,02006,Caicó, 61 146
RN,24,02105,Campo Redondo, 10 215
RN,24,02204,Canguaretama, 29 668
RN,24,02303,Caraúbas, 19 727
RN,24,02402,Carnaúba dos Dantas, 7 992
RN,24,02501,Carnaubais, 9 714
RN,24,02600,Ceará-Mirim, 79 115
RN,24,02709,Cerro Corá, 11 000
RN,24,02808,Coronel Ezequiel, 5 117
RN,24,02907,Coronel João Pessoa, 4 237
RN,24,03004,Cruzeta, 8 005
RN,24,03103,Currais Novos, 41 313
RN,24,03202,Doutor Severiano, 7 044
RN,24,03251,Parnamirim, 252 716
RN,24,03301,Encanto, 6 016
RN,24,03400,Equador, 5 360
RN,24,03509,Espírito Santo, 10 620
RN,24,03608,Extremoz, 61 635
RN,24,03707,Felipe Guerra, 5 944
RN,24,03756,Fernando Pedroza, 2 938
RN,24,03806,Florânia, 10 196
RN,24,03905,Francisco Dantas, 2 700
RN,24,04002,Frutuoso Gomes, 4 122
RN,24,04101,Galinhos, 2 104
RN,24,04200,Goianinha, 26 741
RN,24,04309,Governador Dix-Sept Rosado, 11 938
RN,24,04408,Grossos, 9 924
RN,24,04507,Guamaré, 15 295
RN,24,04606,Ielmo Marinho, 11 615
RN,24,04705,Ipanguaçu, 14 131
RN,24,04804,Ipueira, 2 035
RN,24,04853,Itajá, 7 292
RN,24,04903,Itaú, 5 320
RN,24,05009,Jaçanã, 7 834
RN,24,05108,Jandaíra, 6 562
RN,24,05207,Janduís, 4 746
RN,24,05306,Januário Cicco, 9 051
RN,24,05405,Japi, 5 117
RN,24,05504,Jardim de Angicos, 2 437
RN,24,05603,Jardim de Piranhas, 13 977
RN,24,05702,Jardim do Seridó, 11 655
RN,24,05801,João Câmara, 33 290
RN,24,05900,João Dias, 2 076
RN,24,06007,José da Penha, 5 803
RN,24,06106,Jucurutu, 17 793
RN,24,06155,Jundiá, 3 739
RN,24,06205,Lagoa d'Anta, 6 654
RN,24,06304,Lagoa de Pedras, 7 338
RN,24,06403,Lagoa de Velhos, 2 567
RN,24,06502,Lagoa Nova, 15 573
RN,24,06601,Lagoa Salgada, 8 319
RN,24,06700,Lajes, 9 866
RN,24,06809,Lajes Pintadas, 4 787
RN,24,06908,Lucrécia, 3 490
RN,24,07005,Luís Gomes, 9 070
RN,24,07104,Macaíba, 82 249
RN,24,07203,Macau, 27 369
RN,24,07252,Major Sales, 3 924
RN,24,07302,Marcelino Vieira, 7 896
RN,24,07401,Martins, 8 179
RN,24,07500,Maxaranguape, 10 255
RN,24,07609,Messias Targino, 4 274
RN,24,07708,Montanhas, 11 444
RN,24,07807,Monte Alegre, 23 031
RN,24,07906,Monte das Gameleiras, 2 276
RN,24,08003,Mossoró, 264 577
RN,24,08102,Natal, 751 300
RN,24,08201,Nísia Floresta, 31 942
RN,24,08300,Nova Cruz, 34 269
RN,24,08409,Olho d'Água do Borges, 3 905
RN,24,08508,Ouro Branco, 4 913
RN,24,08607,Paraná, 3 934
RN,24,08706,Paraú, 3 579
RN,24,08805,Parazinho, 4 801
RN,24,08904,Parelhas, 21 499
RN,24,08953,Rio do Fogo, 10 351
RN,24,09100,Passa e Fica, 10 896
RN,24,09209,Passagem, 3 115
RN,24,09308,Patu, 11 007
RN,24,09332,Santa Maria, 4 847
RN,24,09407,Pau dos Ferros, 30 479
RN,24,09506,Pedra Grande, 3 618
RN,24,09605,Pedra Preta, 2 441
RN,24,09704,Pedro Avelino, 6 242
RN,24,09803,Pedro Velho, 13 824
RN,24,09902,Pendências, 12 278
RN,24,10009,Pilões, 2 965
RN,24,10108,Poço Branco, 12 390
RN,24,10207,Portalegre, 7 601
RN,24,10256,Porto do Mangue, 5 228
RN,24,10306,Serra Caiada, 10 125
RN,24,10405,Pureza, 9 362
RN,24,10504,Rafael Fernandes, 5 432
RN,24,10603,Rafael Godeiro, 2 934
RN,24,10702,Riacho da Cruz, 2 701
RN,24,10801,Riacho de Santana, 4 127
RN,24,10900,Riachuelo, 7 389
RN,24,11007,Rodolfo Fernandes, 4 242
RN,24,11056,Tibau, 5 382
RN,24,11106,Ruy Barbosa, 3 206
RN,24,11205,Santa Cruz, 37 313
RN,24,11403,Santana do Matos, 12 456
RN,24,11429,Santana do Seridó, 2 696
RN,24,11502,Santo Antônio, 22 177
RN,24,11601,São Bento do Norte, 3 304
RN,24,11700,São Bento do Trairí, 3 792
RN,24,11809,São Fernando, 3 492
RN,24,11908,São Francisco do Oeste, 4 161
RN,24,12005,São Gonçalo do Amarante, 115 838
RN,24,12104,São João do Sabugi, 5 956
RN,24,12203,São José de Mipibu, 47 286
RN,24,12302,São José do Campestre, 11 121
RN,24,12401,São José do Seridó, 4 558
RN,24,12500,São Miguel, 23 537
RN,24,12559,São Miguel do Gostoso, 10 221
RN,24,12609,São Paulo do Potengi, 16 786
RN,24,12708,São Pedro, 5 776
RN,24,12807,São Rafael, 7 711
RN,24,12906,São Tomé, 9 972
RN,24,13003,São Vicente, 6 310
RN,24,13102,Senador Elói de Souza, 5 965
RN,24,13201,Senador Georgino Avelino, 4 065
RN,24,13300,Serra de São Bento, 5 703
RN,24,13359,Serra do Mel, 13 091
RN,24,13409,Serra Negra do Norte, 7 597
RN,24,13508,Serrinha, 6 436
RN,24,13557,Serrinha dos Pintos, 4 659
RN,24,13607,Severiano Melo, 5 487
RN,24,13706,Sítio Novo, 4 654
RN,24,13805,Taboleiro Grande, 2 338
RN,24,13904,Taipu, 11 422
RN,24,14001,Tangará, 13 281
RN,24,14100,Tenente Ananias, 10 262
RN,24,14159,Tenente Laurentino Cruz, 5 891
RN,24,14209,Tibau do Sul, 16 929
RN,24,14308,Timbaúba dos Batistas, 2 348
RN,24,14407,Touros, 33 035
RN,24,14456,Triunfo Potiguar, 3 376
RN,24,14506,Umarizal, 10 078
RN,24,14605,Upanema, 13 577
RN,24,14704,Várzea, 5 233
RN,24,14753,Venha-Ver, 3 014
RN,24,14803,Vera Cruz, 10 735
RN,24,14902,Viçosa, 1 822
RN,24,15008,Vila Flor, 3 174
PB,25,00106,Água Branca, 9 335
PB,25,00205,Aguiar, 5 003
PB,25,00304,Alagoa Grande, 26 062
PB,25,00403,Alagoa Nova, 21 013
PB,25,00502,Alagoinha, 13 725
PB,25,00536,Alcantil, 5 578
PB,25,00577,Algodão de Jandaíra, 2 953
PB,25,00601,Alhandra, 21 730
PB,25,00700,São João do Rio do Peixe, 17 964
PB,25,00734,Amparo, 2 234
PB,25,00775,Aparecida, 7 960
PB,25,00809,Araçagi, 16 646
PB,25,00908,Arara, 12 212
PB,25,01005,Araruna, 17 189
PB,25,01104,Areia, 22 633
PB,25,01153,Areia de Baraúnas, 2 005
PB,25,01203,Areial, 7 128
PB,25,01302,Aroeiras, 18 705
PB,25,01351,Assunção, 4 152
PB,25,01401,Baía da Traição, 9 224
PB,25,01500,Bananeiras, 23 134
PB,25,01534,Baraúna, 4 762
PB,25,01575,Barra de Santana, 8 059
PB,25,01609,Barra de Santa Rosa, 12 904
PB,25,01708,Barra de São Miguel, 5 906
PB,25,01807,Bayeux, 82 742
PB,25,01906,Belém, 16 401
PB,25,02003,Belém do Brejo do Cruz, 6 268
PB,25,02052,Bernardino Batista, 3 504
PB,25,02102,Boa Ventura, 5 207
PB,25,02151,Boa Vista, 6 377
PB,25,02201,Bom Jesus, 2 286
PB,25,02300,Bom Sucesso, 4 661
PB,25,02409,Bonito de Santa Fé, 10 252
PB,25,02508,Boqueirão, 17 598
PB,25,02607,Igaracy, 5 648
PB,25,02706,Borborema, 4 214
PB,25,02805,Brejo do Cruz, 13 613
PB,25,02904,Brejo dos Santos, 5 742
PB,25,03001,Caaporã, 21 193
PB,25,03100,Cabaceiras, 5 335
PB,25,03209,Cabedelo, 66 519
PB,25,03308,Cachoeira dos Índios, 9 151
PB,25,03407,Cacimba de Areia, 3 291
PB,25,03506,Cacimba de Dentro, 16 064
PB,25,03555,Cacimbas, 7 223
PB,25,03605,Caiçara, 6 602
PB,25,03704,Cajazeiras, 63 239
PB,25,03753,Cajazeirinhas, 2 740
PB,25,03803,Caldas Brandão, 5 753
PB,25,03902,Camalaú, 6 085
PB,25,04009,Campina Grande, 419 379
PB,25,04033,Capim, 6 970
PB,25,04074,Caraúbas, 3 944
PB,25,04108,Carrapateira, 2 312
PB,25,04157,Casserengue, 6 889
PB,25,04207,Catingueira, 4 491
PB,25,04306,Catolé do Rocha, 30 661
PB,25,04355,Caturité, 5 254
PB,25,04405,Conceição, 18 260
PB,25,04504,Condado, 6 451
PB,25,04603,Conde, 27 605
PB,25,04702,Congo, 4 933
PB,25,04801,Coremas, 14 683
PB,25,04850,Coxixola, 1 824
PB,25,04900,Cruz do Espírito Santo, 17 095
PB,25,05006,Cubati, 7 580
PB,25,05105,Cuité, 19 719
PB,25,05204,Cuitegi, 6 730
PB,25,05238,Cuité de Mamanguape, 6 251
PB,25,05279,Curral de Cima, 5 254
PB,25,05303,Curral Velho, 2 292
PB,25,05352,Damião, 4 982
PB,25,05402,Desterro, 8 067
PB,25,05501,Vista Serrana, 3 641
PB,25,05600,Diamante, 6 299
PB,25,05709,Dona Inês, 10 380
PB,25,05808,Duas Estradas, 3 327
PB,25,05907,Emas, 3 011
PB,25,06004,Esperança, 31 231
PB,25,06103,Fagundes, 11 049
PB,25,06202,Frei Martinho, 2 846
PB,25,06251,Gado Bravo, 8 179
